university_id,program_id,student_gre,student_gpa,years_experience_pre_degree,salary,graduation_year,job_sector,record_id
4,15,326.0,3.74,3,104846,2015,Finance,544
4,15,,,9,85494,2016,Technology,545
4,15,286.0,2.6,7,72848,2015,Finance,546
4,15,322.0,3.89,9,126696,2018,Government,547
4,15,325.0,2.71,3,79330,2015,Finance,548
4,15,261.0,2.74,2,55075,2017,Education,549
4,15,288.0,2.52,3,142773,2023,Education,550
4,15,265.0,3.96,2,102038,2018,Non-profit,551
4,15,273.0,2.17,9,125472,2018,Education,552
4,15,340.0,4.0,4,57766,2017,Education,553
4,15,283.0,2.48,3,72667,2021,Non-profit,554
4,15,,3.24,5,30757,2018,Healthcare,555
4,15,318.0,2.33,2,137118,2019,Healthcare,556
4,15,330.0,3.82,3,108142,2016,Education,557
4,15,294.0,3.04,10,63882,2015,Education,558
4,15,283.0,2.1,9,111630,2023,Finance,559
4,15,,,1,85190,2023,Non-profit,560
4,16,289.0,2.7,7,34181,2023,Education,561
4,16,255.0,4.16,8,115485,2016,Finance,562
4,16,331.0,2.49,0,128713,2017,Healthcare,563
4,16,334.0,2.08,8,69389,2020,Technology,564
4,16,320.0,,3,128291,2018,Finance,565
4,16,307.0,2.15,6,30880,2018,Technology,566
4,16,319.0,2.63,10,84923,2019,Non-profit,567
4,16,340.0,2.48,9,132799,2019,Healthcare,568
4,16,318.0,2.85,6,64453,2017,Government,569
4,16,325.0,3.83,8,149228,2017,Finance,570
4,16,337.0,,3,113612,2015,Technology,571
4,16,339.0,3.79,3,146544,2018,Non-profit,572
4,16,325.0,3.19,7,81970,2015,Non-profit,573
4,16,281.0,3.4,2,138562,2018,Non-profit,574
4,16,315.0,3.09,9,144306,2016,Government,575
4,16,297.0,3.12,2,51706,2020,Government,576
4,16,327.0,3.43,7,49455,2019,Government,577
4,16,291.0,3.36,2,130227,2020,Finance,578
4,16,338.0,3.21,8,33871,2015,Non-profit,579
4,16,301.0,2.63,1,53977,2023,Technology,580
4,16,340.0,4.0,10,77752,2016,Healthcare,581
4,16,,,0,107638,2022,Education,582
4,16,293.0,2.1,10,63879,2015,Education,583
4,16,317.0,3.88,1,60063,2021,Finance,584
4,16,316.0,3.11,6,83502,2021,Technology,585
4,16,,4.53,8,62228,2023,Technology,586
4,16,291.0,2.32,6,55323,2021,Healthcare,587
4,16,262.0,2.43,2,45477,2015,Healthcare,588
4,16,333.0,3.55,1,64801,2018,Healthcare,589
4,16,316.0,3.65,5,96295,2019,Education,590
4,16,296.0,3.03,7,89501,2015,Finance,591
4,16,265.0,3.19,7,91752,2018,Non-profit,592
4,16,261.0,2.32,10,76327,2021,Finance,593
4,16,281.0,3.07,3,97297,2019,Finance,594
4,16,340.0,4.0,10,65356,2017,Education,595
4,16,,3.23,3,75718,2020,Finance,596
4,16,333.0,2.58,5,128602,2015,Healthcare,597
4,16,266.0,2.71,10,145504,2023,Technology,598
4,16,287.0,3.55,0,74103,2018,Government,599
4,16,320.0,3.83,5,133952,2022,Government,600
4,16,266.0,2.02,4,89930,2017,Healthcare,601
4,16,304.0,2.8,3,59766,2018,Technology,602
4,16,277.0,3.46,4,145376,2023,Healthcare,603
4,16,280.0,2.32,2,111064,2015,Finance,604
4,16,287.0,3.52,9,109080,2022,Government,605
4,17,310.0,2.37,9,98239,2016,Government,606
4,17,274.0,3.1,2,45680,2021,Finance,607
4,17,275.0,3.55,0,82764,2016,Education,608
4,17,329.0,3.75,3,90227,2017,Non-profit,609
4,17,275.0,3.92,8,59452,2017,Technology,610
4,17,263.0,2.41,9,88227,2023,Finance,611
4,17,,,6,88282,2015,Healthcare,612
4,17,282.0,,9,89040,2021,Education,613
4,17,283.0,2.73,2,79044,2020,Education,614
4,17,320.0,3.13,9,135456,2017,Education,615
4,17,340.0,4.0,10,119821,2020,Technology,616
4,17,340.0,4.0,0,100579,2021,Government,617
4,17,307.0,2.57,7,99803,2021,Healthcare,618
4,17,275.0,2.72,1,59529,2017,Government,619
4,17,,2.42,5,56298,2017,Non-profit,620
4,17,274.0,3.35,9,60069,2022,Healthcare,621
4,17,289.0,2.62,4,65289,2022,Education,622
4,17,230.0,4.46,3,38284,2020,Education,623
4,17,301.0,,9,145042,2018,Healthcare,624
4,17,264.0,2.26,2,84209,2019,Finance,625
4,17,335.0,3.75,8,91521,2015,Education,626
4,17,334.0,3.77,7,100150,2022,Healthcare,627
4,17,,2.57,1,66371,2020,Healthcare,628
4,17,329.0,2.19,7,134919,2020,Healthcare,629
4,17,293.0,2.61,0,40502,2015,Education,630
4,17,304.0,2.15,7,132994,2023,Healthcare,631
4,17,277.0,3.85,10,134028,2017,Healthcare,632
4,17,324.0,2.65,9,35600,2021,Technology,633
4,18,333.0,3.06,4,41963,2016,Government,634
4,18,277.0,,7,129543,2015,Non-profit,635
4,18,274.0,,0,47098,2021,Education,636
4,18,340.0,4.0,1,140679,2016,Non-profit,637
4,18,281.0,3.52,5,135174,2019,Government,638
4,18,303.0,,4,105044,2021,Technology,639
4,18,318.0,3.58,1,33687,2022,Finance,640
4,18,,2.69,7,130154,2017,Non-profit,641
4,18,320.0,2.2,10,126376,2019,Finance,642
4,18,333.0,,6,137764,2022,Finance,643
4,18,325.0,2.42,6,128555,2019,Non-profit,644
4,18,334.0,2.81,0,48415,2018,Education,645
4,18,289.0,2.96,5,52837,2020,Non-profit,646
4,18,260.0,2.05,7,142030,2015,Finance,647
4,18,295.0,3.05,9,62616,2017,Technology,648
4,18,,4.47,9,104363,2021,Finance,649
4,18,,2.8,5,56123,2020,Education,650
4,18,338.0,3.17,5,98473,2016,Government,651
4,18,317.0,3.88,3,107573,2015,Government,652
4,18,291.0,2.95,0,85864,2015,Non-profit,653
4,18,277.0,2.86,3,98663,2019,Non-profit,654
4,18,313.0,2.12,6,71155,2020,Education,655
4,18,261.0,2.55,4,126964,2016,Healthcare,656
4,18,338.0,3.18,6,68881,2019,Education,657
4,18,,3.79,9,144148,2016,Education,658
4,18,282.0,2.72,1,72205,2020,Government,659
4,18,321.0,3.55,10,149755,2020,Healthcare,660
4,18,,3.1,8,77362,2023,Technology,661
4,18,284.0,2.04,1,73464,2017,Education,662
4,18,289.0,2.23,3,47115,2022,Healthcare,663
4,18,324.0,3.81,5,47072,2018,Government,664
4,18,289.0,3.89,2,104127,2017,Non-profit,665
4,18,288.0,2.63,4,55249,2022,Healthcare,666
5,19,278.0,3.6,8,147534,2023,Education,667
5,19,254.0,4.74,3,76248,2018,Healthcare,668
5,19,316.0,,2,38821,2018,Finance,669
5,19,283.0,3.52,3,55495,2019,Education,670
5,19,298.0,,5,92030,2022,Government,671
5,19,236.0,4.84,0,55554,2019,Healthcare,672
5,19,311.0,,0,108965,2023,Finance,673
5,19,322.0,2.29,2,134498,2015,Non-profit,674
5,19,339.0,2.31,3,105253,2016,Technology,675
5,19,264.0,3.97,10,111115,2020,Government,676
5,19,268.0,2.2,7,49711,2022,Healthcare,677
5,19,309.0,2.39,1,118153,2018,Education,678
5,19,265.0,3.31,10,113582,2020,Education,679
5,19,290.0,3.41,5,125819,2016,Non-profit,680
5,19,305.0,,10,137074,2023,Technology,681
5,19,337.0,2.9,2,56243,2021,Healthcare,682
5,19,307.0,2.91,3,40831,2016,Healthcare,683
5,19,295.0,2.12,9,103648,2016,Non-profit,684
5,19,260.0,2.04,10,91111,2020,Healthcare,685
5,19,334.0,3.79,6,36835,2020,Government,686
5,19,310.0,3.03,1,35459,2015,Education,687
5,19,277.0,3.8,0,67214,2017,Government,688
5,19,280.0,3.41,2,76788,2021,Technology,689
5,19,337.0,3.15,1,98188,2017,Healthcare,690
5,19,270.0,3.4,4,46391,2023,Government,691
5,19,338.0,2.86,7,68201,2019,Technology,692
5,19,265.0,3.92,9,73129,2017,Technology,693
5,19,340.0,4.0,2,100049,2019,Technology,694
5,19,330.0,2.57,7,39479,2017,Education,695
5,19,287.0,3.45,4,45877,2016,Technology,696
5,19,280.0,3.06,5,127983,2022,Government,697
5,19,331.0,2.63,3,107490,2015,Non-profit,698
5,19,290.0,2.41,7,52391,2015,Non-profit,699
5,19,326.0,3.58,6,118518,2018,Non-profit,700
5,19,262.0,2.65,7,45253,2021,Non-profit,701
5,19,283.0,2.86,6,32309,2018,Healthcare,702
5,19,336.0,3.27,5,52015,2020,Finance,703
5,19,288.0,2.65,5,38450,2018,Non-profit,704
5,19,,3.02,10,101556,2019,Finance,705
5,19,340.0,4.0,1,126764,2019,Non-profit,706
5,19,,4.15,0,65172,2017,Technology,707
5,19,312.0,2.12,7,148004,2021,Non-profit,708
5,19,323.0,3.28,4,133127,2022,Government,709
5,19,340.0,4.0,5,31205,2016,Education,710
5,19,339.0,3.26,1,79192,2019,Technology,711
5,20,280.0,3.05,1,104354,2023,Government,712
5,20,289.0,3.61,2,61650,2022,Technology,713
5,20,288.0,2.53,10,116091,2018,Finance,714
5,20,271.0,,4,111894,2023,Non-profit,715
5,20,324.0,,9,71939,2019,Education,716
5,20,340.0,4.0,3,50633,2022,Government,717
5,20,322.0,3.45,2,137674,2019,Healthcare,718
5,20,319.0,2.47,8,142469,2018,Finance,719
5,20,303.0,2.56,7,148879,2021,Education,720
5,20,311.0,2.29,9,149018,2021,Healthcare,721
5,20,317.0,3.88,5,89244,2022,Finance,722
5,20,312.0,,9,128636,2018,Healthcare,723
5,20,313.0,2.07,5,139023,2015,Finance,724
5,20,327.0,2.45,1,37978,2016,Government,725
5,20,266.0,3.41,6,85549,2022,Government,726
5,20,263.0,2.39,6,95648,2016,Healthcare,727
5,20,338.0,2.12,2,103614,2018,Healthcare,728
5,20,276.0,3.57,0,102718,2016,Technology,729
5,20,134.0,4.23,9,103215,2016,Finance,730
5,20,265.0,3.77,2,101096,2020,Education,731
5,20,270.0,2.07,9,95400,2020,Healthcare,732
5,20,285.0,2.27,6,64538,2016,Finance,733
5,20,,4.58,4,55871,2021,Government,734
5,20,260.0,2.07,1,52402,2020,Healthcare,735
5,20,267.0,3.16,2,89044,2023,Government,736
5,20,340.0,4.0,9,30807,2019,Technology,737
5,20,314.0,3.11,3,125384,2020,Government,738
5,20,284.0,2.27,0,32658,2017,Healthcare,739
5,20,278.0,3.46,4,78260,2018,Government,740
5,20,330.0,3.09,8,109518,2023,Education,741
5,20,323.0,2.0,0,112437,2017,Government,742
5,20,285.0,3.04,8,143267,2019,Finance,743
5,20,323.0,3.92,4,58709,2015,Government,744
5,20,316.0,2.51,6,55510,2022,Education,745
5,20,323.0,3.55,4,96686,2016,Non-profit,746
5,20,270.0,3.16,1,88088,2022,Education,747
5,20,319.0,3.65,3,63615,2022,Technology,748
5,20,340.0,4.0,10,32429,2017,Finance,749
5,20,325.0,3.11,9,112684,2015,Education,750
5,20,295.0,2.88,9,79051,2018,Education,751
5,20,290.0,2.76,8,130612,2021,Technology,752
5,20,329.0,2.24,1,72260,2022,Education,753
5,20,292.0,3.2,10,88731,2022,Non-profit,754
5,20,328.0,2.05,8,109910,2017,Healthcare,755
5,20,313.0,3.22,4,60114,2016,Healthcare,756
5,20,340.0,4.0,4,94217,2019,Non-profit,757
5,20,326.0,,2,108260,2019,Healthcare,758
5,20,269.0,3.41,2,136762,2018,Healthcare,759
5,20,,3.3,0,116088,2022,Technology,760
5,20,329.0,3.64,5,82492,2020,Healthcare,761
5,21,336.0,,9,148078,2015,Healthcare,762
5,21,294.0,2.13,7,45335,2023,Healthcare,763
5,21,326.0,2.04,9,90898,2022,Non-profit,764
5,21,320.0,3.3,10,141620,2017,Finance,765
5,21,340.0,4.0,8,62613,2021,Education,766
5,21,303.0,2.47,3,78214,2021,Education,767
5,21,335.0,3.63,7,33477,2023,Education,768
5,21,335.0,,3,101374,2023,Technology,769
5,21,284.0,3.16,10,116180,2022,Education,770
5,21,294.0,,4,30489,2017,Technology,771
5,21,298.0,3.35,3,46104,2015,Non-profit,772
5,21,325.0,2.56,10,136773,2022,Non-profit,773
5,21,314.0,3.81,8,88727,2022,Non-profit,774
5,21,260.0,2.46,8,144942,2021,Education,775
5,21,338.0,,0,95398,2016,Healthcare,776
5,21,251.0,4.37,6,74518,2015,Education,777
5,21,338.0,,4,87236,2022,Healthcare,778
5,21,309.0,3.09,1,83198,2016,Government,779
5,21,312.0,3.73,7,103340,2023,Non-profit,780
5,21,340.0,2.09,6,111076,2021,Healthcare,781
5,21,340.0,,3,30696,2021,Healthcare,782
5,21,302.0,,1,124205,2021,Finance,783
5,21,330.0,2.17,7,76703,2022,Technology,784
5,21,311.0,2.16,9,80133,2015,Non-profit,785
5,21,296.0,2.92,10,67096,2015,Non-profit,786
5,21,311.0,3.25,0,148783,2015,Finance,787
5,21,270.0,2.81,10,48535,2017,Education,788
5,21,263.0,2.34,2,58160,2022,Non-profit,789
5,21,302.0,2.05,6,58511,2022,Technology,790
5,21,263.0,2.88,1,94592,2015,Technology,791
5,21,293.0,3.4,2,85002,2020,Technology,792
5,21,263.0,3.05,10,104844,2023,Government,793
5,21,333.0,3.09,8,67962,2019,Healthcare,794
5,21,269.0,2.15,5,55680,2023,Technology,795
5,21,330.0,3.21,7,113390,2016,Healthcare,796
5,21,323.0,2.11,3,124062,2022,Finance,797
5,21,,3.78,1,36907,2019,Healthcare,798
5,22,272.0,3.9,6,81644,2022,Education,799
5,22,262.0,2.52,9,73591,2015,Education,800
5,22,317.0,3.2,7,39585,2023,Finance,801
5,22,281.0,2.16,6,57066,2023,Non-profit,802
5,22,261.0,2.35,6,67815,2017,Government,803
5,22,288.0,2.21,4,135536,2020,Finance,804
5,22,297.0,3.45,6,30672,2017,Finance,805
5,22,281.0,2.48,5,70040,2017,Government,806
5,22,261.0,3.85,6,67885,2018,Healthcare,807
5,22,340.0,4.0,10,70400,2017,Education,808
5,22,,3.49,6,75240,2015,Non-profit,809
5,22,,3.51,0,99894,2016,Government,810
5,22,326.0,,4,85961,2021,Technology,811
5,22,260.0,,3,132167,2015,Technology,812
5,22,265.0,2.92,5,61050,2020,Finance,813
5,22,340.0,,10,121614,2018,Education,814
5,22,282.0,3.3,0,139535,2022,Government,815
5,22,340.0,4.0,0,40525,2021,Government,816
5,22,335.0,3.2,0,95070,2023,Healthcare,817
5,22,276.0,,1,93914,2019,Finance,818
5,22,,3.14,10,137110,2016,Technology,819
5,22,314.0,3.4,6,59610,2016,Education,820
5,22,,,5,149246,2021,Healthcare,821
5,22,300.0,3.62,9,52174,2016,Education,822
5,22,336.0,3.12,9,139707,2021,Technology,823
5,22,325.0,2.88,2,117955,2015,Government,824
5,22,307.0,2.09,7,107242,2019,Non-profit,825
5,22,269.0,3.84,3,108999,2022,Healthcare,826
5,22,299.0,2.6,8,75831,2023,Government,827
5,22,340.0,2.23,5,65938,2021,Finance,828
5,22,273.0,2.96,6,59947,2021,Technology,829
5,22,253.0,4.99,5,131091,2020,Education,830
5,22,204.0,4.38,9,93236,2019,Healthcare,831
5,22,309.0,3.59,7,95575,2023,Finance,832
5,22,276.0,2.68,4,43997,2017,Healthcare,833
5,22,269.0,3.79,6,45457,2015,Education,834
5,22,281.0,2.83,6,77866,2019,Healthcare,835
5,22,311.0,,10,77045,2019,Healthcare,836
5,22,319.0,3.55,4,80986,2017,Education,837
5,22,301.0,3.32,0,89097,2015,Finance,838
6,23,,2.08,8,102166,2017,Government,839
6,23,336.0,2.93,1,46234,2021,Finance,840
6,23,273.0,3.54,2,141461,2016,Government,841
6,23,298.0,3.64,1,86705,2017,Healthcare,842
6,23,273.0,,9,67212,2021,Healthcare,843
6,23,307.0,2.84,5,52921,2021,Government,844
6,23,275.0,,4,127009,2023,Government,845
6,23,,2.82,9,79365,2019,Healthcare,846
6,23,286.0,3.9,0,52846,2019,Healthcare,847
6,23,294.0,3.73,2,61102,2022,Non-profit,848
6,23,263.0,2.68,10,131699,2019,Government,849
6,23,263.0,2.22,8,79115,2022,Non-profit,850
6,23,303.0,3.45,8,97141,2015,Finance,851
6,23,287.0,2.52,2,65938,2016,Non-profit,852
6,23,317.0,2.18,6,107262,2015,Technology,853
6,23,298.0,,10,34902,2018,Government,854
6,23,337.0,2.51,10,131883,2022,Non-profit,855
6,23,339.0,2.15,5,132831,2023,Healthcare,856
6,23,269.0,,7,37046,2021,Non-profit,857
6,23,319.0,3.99,3,77015,2018,Technology,858
6,23,318.0,,5,35676,2021,Technology,859
6,23,322.0,2.61,3,91258,2022,Non-profit,860
6,23,276.0,3.84,3,140315,2015,Non-profit,861
6,23,322.0,,1,109762,2015,Healthcare,862
6,23,266.0,3.48,10,53354,2021,Non-profit,863
6,23,267.0,2.38,5,34091,2021,Technology,864
6,23,325.0,3.39,1,119796,2018,Healthcare,865
6,23,318.0,2.37,2,109546,2022,Non-profit,866
6,24,292.0,3.6,1,79102,2019,Education,867
6,24,309.0,3.07,5,97393,2018,Healthcare,868
6,24,206.0,4.19,9,33491,2017,Non-profit,869
6,24,295.0,2.66,7,104716,2020,Healthcare,870
6,24,276.0,3.01,2,134720,2022,Government,871
6,24,,3.58,2,61138,2023,Non-profit,872
6,24,,3.84,7,136042,2020,Non-profit,873
6,24,336.0,3.86,2,132934,2016,Finance,874
6,24,338.0,,8,54794,2018,Technology,875
6,24,333.0,2.92,2,145724,2019,Government,876
6,24,318.0,2.31,0,42054,2021,Education,877
6,24,301.0,3.54,8,76842,2017,Non-profit,878
6,24,340.0,3.35,4,38608,2016,Finance,879
6,24,,2.62,8,97040,2017,Government,880
6,24,331.0,2.04,2,97391,2018,Finance,881
6,24,289.0,3.2,9,35497,2023,Government,882
6,24,314.0,3.59,1,33021,2019,Education,883
6,24,274.0,3.36,9,72758,2018,Healthcare,884
6,24,325.0,2.32,5,66751,2015,Government,885
6,24,284.0,3.71,6,91984,2018,Finance,886
6,24,221.0,4.5,0,85664,2015,Healthcare,887
6,24,284.0,2.1,3,105938,2021,Non-profit,888
6,24,274.0,3.28,7,42657,2019,Technology,889
6,24,261.0,3.92,4,31810,2016,Government,890
6,24,272.0,3.27,1,80520,2016,Non-profit,891
6,24,328.0,2.13,4,134772,2022,Non-profit,892
6,24,102.0,4.98,7,103508,2016,Finance,893
6,24,,2.48,0,121685,2020,Non-profit,894
6,24,316.0,3.49,7,132743,2016,Government,895
6,24,262.0,2.18,4,66041,2016,Non-profit,896
6,24,291.0,3.5,1,36898,2016,Education,897
6,24,301.0,2.33,3,108031,2017,Finance,898
6,24,329.0,3.31,4,48265,2019,Non-profit,899
6,24,,2.68,9,123768,2017,Non-profit,900
6,24,340.0,4.0,6,66843,2015,Finance,901
6,24,274.0,3.68,1,61289,2017,Finance,902
6,25,328.0,3.93,8,128253,2020,Government,903
6,25,212.0,4.87,2,143114,2023,Non-profit,904
6,25,340.0,4.0,9,144393,2015,Technology,905
6,25,299.0,,0,116126,2023,Finance,906
6,25,274.0,3.09,1,105397,2018,Healthcare,907
6,25,,4.3,9,95243,2022,Healthcare,908
6,25,,3.59,4,83194,2020,Finance,909
6,25,287.0,2.8,1,72117,2016,Government,910
6,25,301.0,3.78,2,30865,2016,Education,911
6,25,166.0,4.78,4,131873,2018,Technology,912
6,25,315.0,3.96,6,146533,2021,Non-profit,913
6,25,291.0,2.57,5,46151,2019,Education,914
6,25,,4.33,0,98665,2020,Finance,915
6,25,276.0,,5,76321,2015,Education,916
6,25,271.0,,6,87651,2021,Non-profit,917
6,25,336.0,3.68,1,43388,2018,Education,918
6,25,290.0,3.23,10,108926,2015,Education,919
6,25,274.0,2.58,6,119130,2021,Finance,920
6,25,278.0,2.73,1,119687,2022,Technology,921
6,25,264.0,2.98,4,137169,2019,Government,922
6,25,324.0,3.33,9,140510,2017,Government,923
6,25,340.0,4.0,5,90897,2016,Government,924
6,25,273.0,,1,83792,2022,Non-profit,925
6,25,145.0,4.73,9,100560,2016,Non-profit,926
6,25,273.0,3.72,8,90919,2023,Technology,927
6,25,270.0,2.63,10,89370,2015,Finance,928
6,25,296.0,2.27,8,56798,2018,Government,929
6,25,296.0,3.33,2,96456,2022,Technology,930
6,25,332.0,,4,120369,2020,Technology,931
6,25,333.0,2.16,9,49604,2019,Technology,932
6,25,340.0,4.0,6,110358,2020,Government,933
6,25,316.0,2.03,0,135608,2017,Technology,934
6,25,,3.14,0,133553,2018,Technology,935
6,25,326.0,3.7,7,145761,2018,Non-profit,936
6,25,266.0,3.18,3,109530,2017,Finance,937
6,25,339.0,2.98,10,90410,2015,Education,938
6,25,312.0,,3,141110,2015,Education,939
6,25,327.0,3.62,6,120948,2016,Finance,940
6,25,263.0,3.51,5,128581,2019,Non-profit,941
6,25,267.0,2.59,0,74606,2019,Finance,942
6,26,270.0,,3,40760,2019,Education,943
6,26,302.0,3.98,3,130897,2018,Healthcare,944
6,26,,2.92,3,65556,2018,Education,945
6,26,271.0,3.24,2,110105,2018,Education,946
6,26,275.0,2.72,4,77761,2023,Non-profit,947
6,26,264.0,2.37,6,89715,2022,Government,948
6,26,295.0,3.8,9,131739,2022,Government,949
6,26,303.0,3.79,5,45646,2019,Technology,950
6,26,299.0,3.81,6,113638,2016,Non-profit,951
6,26,288.0,3.33,6,77310,2017,Technology,952
6,26,,2.25,8,84769,2023,Government,953
6,26,340.0,,2,97189,2021,Government,954
6,26,,3.48,9,117177,2020,Healthcare,955
6,26,300.0,3.04,7,98050,2016,Government,956
6,26,331.0,2.89,7,109116,2020,Education,957
6,26,306.0,2.24,7,30255,2018,Education,958
6,26,318.0,2.05,9,134401,2018,Healthcare,959
6,26,265.0,3.06,0,91891,2023,Education,960
6,26,285.0,2.34,0,144204,2015,Technology,961
6,26,260.0,2.46,3,50221,2020,Healthcare,962
6,26,307.0,3.51,10,134161,2018,Non-profit,963
6,26,311.0,2.31,10,106197,2022,Non-profit,964
6,26,,2.52,2,102023,2018,Technology,965
6,26,314.0,2.61,8,136004,2020,Finance,966
6,26,288.0,2.49,9,89444,2017,Non-profit,967
7,27,275.0,2.77,9,66795,2016,Government,968
7,27,,3.69,5,83856,2015,Non-profit,969
7,27,328.0,3.48,10,146153,2021,Technology,970
7,27,323.0,3.85,5,71447,2022,Healthcare,971
7,27,284.0,3.39,0,84756,2021,Healthcare,972
7,27,315.0,2.13,10,61978,2015,Government,973
7,27,252.0,4.41,6,134011,2017,Education,974
7,27,265.0,3.03,0,105423,2016,Healthcare,975
7,27,,4.31,5,79907,2020,Technology,976
7,27,282.0,3.7,10,41893,2015,Education,977
7,27,328.0,3.17,3,117804,2022,Education,978
7,27,312.0,2.96,8,47696,2019,Technology,979
7,27,269.0,2.15,0,137795,2020,Finance,980
7,27,,2.34,7,73259,2017,Education,981
7,27,310.0,2.7,3,140538,2020,Finance,982
7,27,304.0,3.24,6,108376,2020,Healthcare,983
7,27,,3.36,6,120221,2016,Non-profit,984
7,27,300.0,2.09,8,47396,2020,Education,985
7,27,285.0,2.03,5,137181,2018,Non-profit,986
7,27,277.0,3.61,1,89432,2021,Non-profit,987
7,27,336.0,3.68,6,84242,2018,Education,988
7,27,268.0,3.03,4,102489,2023,Non-profit,989
7,27,266.0,3.62,5,83260,2020,Technology,990
7,27,273.0,,10,103341,2018,Education,991
7,27,331.0,3.76,1,146920,2023,Non-profit,992
7,27,340.0,4.0,2,69208,2021,Government,993
7,27,280.0,3.35,3,71238,2020,Finance,994
7,27,150.0,4.85,0,31565,2022,Education,995
7,27,306.0,2.46,8,60445,2017,Technology,996
7,27,340.0,,0,55750,2016,Government,997
7,27,317.0,,5,30651,2023,Non-profit,998
7,27,273.0,3.16,0,123982,2023,Healthcare,999
7,27,274.0,3.99,1,73174,2019,Healthcare,1000
7,27,177.0,4.94,6,98930,2022,Government,1001
7,27,,3.58,2,96314,2016,Non-profit,1002
7,27,267.0,,2,48391,2017,Healthcare,1003
7,27,276.0,2.08,8,94121,2017,Healthcare,1004
7,27,269.0,3.69,10,85245,2023,Government,1005
7,27,308.0,2.08,5,45640,2017,Government,1006
7,27,333.0,3.48,4,82899,2021,Technology,1007
7,27,340.0,4.0,6,143969,2018,Non-profit,1008
7,27,278.0,,2,118609,2015,Non-profit,1009
7,27,318.0,2.5,2,137977,2019,Healthcare,1010
7,27,294.0,3.37,5,142514,2015,Technology,1011
7,27,316.0,3.39,7,106375,2019,Non-profit,1012
7,27,340.0,4.0,7,94891,2015,Government,1013
7,27,295.0,2.32,2,135587,2023,Healthcare,1014
7,28,299.0,2.48,5,130915,2019,Technology,1015
7,28,279.0,3.24,5,103754,2018,Government,1016
7,28,278.0,3.05,3,105718,2023,Education,1017
7,28,302.0,,2,70005,2020,Technology,1018
7,28,,,7,132650,2018,Education,1019
7,28,316.0,,5,121696,2023,Finance,1020
7,28,324.0,3.21,4,52555,2019,Non-profit,1021
7,28,340.0,4.0,4,98318,2021,Finance,1022
7,28,316.0,3.84,3,92143,2015,Government,1023
7,28,275.0,3.01,10,115226,2015,Education,1024
7,28,277.0,3.21,7,105515,2017,Non-profit,1025
7,28,294.0,3.35,4,114954,2021,Healthcare,1026
7,28,318.0,3.56,4,148641,2021,Government,1027
7,28,306.0,2.03,4,36742,2018,Government,1028
7,28,315.0,3.83,8,107073,2019,Government,1029
7,28,,4.0,1,86133,2019,Healthcare,1030
7,28,307.0,2.61,1,32719,2023,Education,1031
7,28,318.0,2.37,0,79853,2018,Education,1032
7,28,309.0,3.03,8,63293,2019,Non-profit,1033
7,28,270.0,3.66,9,113718,2023,Non-profit,1034
7,28,318.0,3.95,8,30964,2016,Technology,1035
7,28,331.0,3.26,8,61670,2016,Finance,1036
7,28,306.0,3.11,2,45609,2022,Healthcare,1037
7,28,289.0,2.74,3,120608,2017,Technology,1038
7,28,,3.28,5,60935,2017,Technology,1039
7,28,,4.84,4,78667,2018,Healthcare,1040
7,28,300.0,3.71,8,113389,2023,Government,1041
7,28,288.0,,7,42961,2018,Healthcare,1042
7,28,275.0,2.09,10,42306,2020,Non-profit,1043
7,28,327.0,3.3,9,85957,2020,Non-profit,1044
7,28,300.0,3.36,0,63485,2020,Government,1045
7,28,302.0,2.78,9,81272,2023,Government,1046
7,28,267.0,3.69,6,43501,2019,Finance,1047
7,28,298.0,3.44,7,90732,2020,Non-profit,1048
7,28,318.0,3.25,0,92903,2023,Education,1049
7,29,270.0,3.84,5,139705,2018,Government,1050
7,29,289.0,,9,81353,2016,Education,1051
7,29,267.0,3.86,9,84767,2017,Education,1052
7,29,260.0,3.53,10,110439,2017,Non-profit,1053
7,29,287.0,3.71,3,124328,2016,Technology,1054
7,29,310.0,2.65,6,113794,2020,Government,1055
7,29,163.0,4.94,10,114345,2023,Non-profit,1056
7,29,313.0,2.17,1,63797,2021,Government,1057
