program_id,university_id,student_gre,student_toefl,student_gpa,student_work_experience,admission_result,admission_year,record_id
14,4,287.0,62.0,2.35,22.0,Admitted,2020,487
14,4,325.0,67.0,,42.0,Rejected,2020,488
14,4,279.0,108.0,3.72,7.0,Admitted,2023,489
14,4,262.0,89.0,2.53,36.0,Rejected,2022,490
14,4,,102.0,3.89,39.0,Admitted,2021,491
14,4,321.0,,3.07,11.0,Rejected,2018,492
14,4,284.0,76.0,2.72,22.0,Admitted,2018,493
14,4,286.0,,2.59,13.0,Rejected,2020,494
14,4,,101.0,,44.0,Rejected,2022,495
14,4,307.0,88.0,2.75,31.0,Rejected,2018,496
14,4,306.0,104.0,2.58,6.0,Rejected,2022,497
14,4,310.0,95.0,2.82,,Rejected,2022,498
14,4,,71.0,2.49,11.0,Rejected,2018,499
14,4,305.0,81.0,3.52,38.0,Admitted,2022,500
14,4,340.0,61.0,3.39,50.0,Rejected,2021,501
14,4,299.0,86.0,2.85,12.0,Admitted,2019,502
14,4,340.0,120.0,4.0,116.0,Admitted,2019,503
14,4,297.0,93.0,3.34,,Admitted,2023,504
14,4,280.0,105.0,3.47,5.0,Admitted,2021,505
14,4,174.0,148.0,4.21,-3.0,Admitted,2021,506
14,4,315.0,85.0,2.12,,Admitted,2023,507
14,4,309.0,79.0,3.58,9.0,Rejected,2019,508
14,4,,123.0,4.39,-2.0,Admitted,2021,509
14,4,100.0,146.0,4.51,-12.0,Admitted,2020,510
14,4,265.0,61.0,3.2,30.0,Admitted,2022,511
14,4,,69.0,2.1,,Rejected,2023,512
14,4,268.0,98.0,,19.0,Rejected,2022,513
14,4,297.0,88.0,2.85,6.0,Rejected,2023,514
14,4,,103.0,3.35,56.0,Admitted,2020,515
14,4,330.0,60.0,3.89,46.0,Rejected,2019,516
14,4,306.0,106.0,2.76,3.0,Rejected,2018,517
14,4,336.0,61.0,2.12,33.0,Admitted,2022,518
14,4,322.0,103.0,2.86,,Rejected,2022,519
14,4,230.0,124.0,4.38,-3.0,Rejected,2021,520
14,4,335.0,61.0,,54.0,Admitted,2019,521
14,4,139.0,122.0,4.81,-5.0,Rejected,2023,522
14,4,321.0,76.0,3.77,4.0,Rejected,2022,523
14,4,301.0,109.0,3.38,35.0,Admitted,2022,524
14,4,330.0,85.0,2.54,17.0,Admitted,2021,525
14,4,271.0,85.0,3.74,11.0,Rejected,2020,526
14,4,137.0,146.0,4.32,-12.0,Admitted,2021,527
14,4,322.0,93.0,,15.0,Rejected,2023,528
14,4,319.0,103.0,,31.0,Admitted,2019,529
14,4,,114.0,3.18,9.0,Admitted,2023,530
14,4,269.0,102.0,2.19,23.0,Rejected,2018,531
14,4,265.0,119.0,,56.0,Rejected,2023,532
14,4,279.0,107.0,2.54,34.0,Admitted,2020,533
14,4,,95.0,3.29,,Rejected,2019,534
15,4,340.0,120.0,4.0,112.0,Rejected,2018,535
15,4,262.0,71.0,2.47,18.0,Admitted,2022,536
15,4,268.0,60.0,,40.0,Admitted,2020,537
15,4,211.0,138.0,4.54,-7.0,Rejected,2019,538
15,4,334.0,85.0,2.71,15.0,Rejected,2022,539
15,4,304.0,,3.95,60.0,Rejected,2023,540
15,4,337.0,88.0,2.01,17.0,Admitted,2022,541
15,4,308.0,102.0,3.26,57.0,Admitted,2020,542
15,4,260.0,63.0,3.87,11.0,Admitted,2021,543
15,4,314.0,80.0,2.98,5.0,Rejected,2019,544
15,4,244.0,,4.57,,Admitted,2022,545
15,4,290.0,101.0,,10.0,Rejected,2021,546
15,4,,86.0,2.7,44.0,Rejected,2021,547
15,4,246.0,,4.9,-11.0,Rejected,2020,548
15,4,312.0,,3.34,17.0,Admitted,2022,549
15,4,264.0,96.0,2.73,14.0,Admitted,2019,550
15,4,,120.0,4.0,84.0,Rejected,2020,551
15,4,,144.0,4.2,-2.0,Admitted,2023,552
15,4,333.0,63.0,2.16,4.0,Rejected,2018,553
15,4,,60.0,2.37,,Rejected,2018,554
15,4,292.0,87.0,3.98,60.0,Rejected,2021,555
15,4,263.0,86.0,2.65,22.0,Admitted,2019,556
15,4,267.0,101.0,2.65,11.0,Admitted,2022,557
15,4,302.0,96.0,2.09,24.0,Rejected,2019,558
15,4,303.0,77.0,3.22,53.0,Admitted,2020,559
15,4,314.0,76.0,3.74,8.0,Admitted,2023,560
15,4,285.0,79.0,3.28,5.0,Rejected,2023,561
15,4,297.0,117.0,3.07,7.0,Admitted,2018,562
15,4,266.0,,3.68,28.0,Rejected,2021,563
15,4,289.0,103.0,3.98,33.0,Rejected,2018,564
15,4,327.0,71.0,3.65,,Rejected,2020,565
15,4,228.0,148.0,4.35,-6.0,Rejected,2020,566
15,4,323.0,78.0,3.75,8.0,Rejected,2021,567
15,4,310.0,78.0,2.29,1.0,Admitted,2020,568
15,4,276.0,93.0,3.98,18.0,Rejected,2023,569
15,4,340.0,63.0,2.75,54.0,Rejected,2019,570
15,4,320.0,66.0,2.39,25.0,Admitted,2020,571
15,4,337.0,79.0,3.18,31.0,Rejected,2018,572
15,4,326.0,113.0,2.07,0.0,Rejected,2022,573
15,4,262.0,80.0,2.49,50.0,Rejected,2018,574
15,4,278.0,116.0,3.45,59.0,Rejected,2023,575
15,4,,97.0,2.89,19.0,Admitted,2022,576
15,4,280.0,102.0,2.6,36.0,Admitted,2023,577
15,4,277.0,,2.05,32.0,Rejected,2023,578
15,4,271.0,104.0,3.24,20.0,Rejected,2022,579
15,4,,102.0,3.0,9.0,Admitted,2023,580
15,4,338.0,114.0,3.37,36.0,Rejected,2018,581
15,4,339.0,80.0,2.69,28.0,Admitted,2019,582
15,4,322.0,97.0,3.63,17.0,Admitted,2019,583
16,4,275.0,109.0,,14.0,Admitted,2022,584
16,4,312.0,96.0,2.78,41.0,Admitted,2019,585
16,4,331.0,91.0,2.58,2.0,Admitted,2019,586
16,4,333.0,61.0,3.91,3.0,Rejected,2023,587
16,4,313.0,99.0,3.79,39.0,Rejected,2020,588
16,4,323.0,98.0,,30.0,Admitted,2018,589
16,4,296.0,72.0,3.46,24.0,Rejected,2023,590
16,4,291.0,91.0,,11.0,Rejected,2019,591
16,4,309.0,116.0,3.24,0.0,Rejected,2020,592
16,4,340.0,120.0,4.0,,Rejected,2021,593
16,4,267.0,97.0,3.75,5.0,Rejected,2023,594
16,4,264.0,110.0,3.44,20.0,Admitted,2023,595
16,4,269.0,80.0,3.96,19.0,Rejected,2019,596
16,4,329.0,84.0,2.08,12.0,Admitted,2019,597
16,4,308.0,79.0,,35.0,Admitted,2019,598
16,4,312.0,75.0,2.07,24.0,Rejected,2023,599
16,4,340.0,94.0,2.14,,Rejected,2020,600
16,4,277.0,102.0,3.16,18.0,Rejected,2021,601
16,4,322.0,91.0,3.77,53.0,Admitted,2022,602
16,4,330.0,114.0,,10.0,Rejected,2021,603
16,4,,111.0,2.28,49.0,Rejected,2018,604
16,4,287.0,73.0,3.56,36.0,Rejected,2022,605
16,4,323.0,80.0,2.35,47.0,Admitted,2018,606
16,4,262.0,110.0,2.34,34.0,Admitted,2023,607
16,4,296.0,117.0,,,Rejected,2021,608
16,4,327.0,,3.24,33.0,Rejected,2019,609
16,4,340.0,120.0,4.0,98.0,Admitted,2019,610
16,4,299.0,119.0,2.96,9.0,Admitted,2019,611
16,4,264.0,98.0,2.97,12.0,Rejected,2020,612
16,4,278.0,89.0,3.76,9.0,Admitted,2021,613
16,4,290.0,64.0,3.83,0.0,Admitted,2020,614
16,4,,83.0,2.1,19.0,Rejected,2018,615
17,4,314.0,97.0,2.96,57.0,Rejected,2019,616
17,4,291.0,109.0,2.4,23.0,Admitted,2020,617
17,4,296.0,118.0,2.63,51.0,Admitted,2018,618
17,4,274.0,99.0,2.14,31.0,Admitted,2023,619
17,4,281.0,68.0,2.88,40.0,Admitted,2018,620
17,4,333.0,69.0,2.19,29.0,Rejected,2018,621
17,4,337.0,77.0,2.83,30.0,Admitted,2022,622
17,4,281.0,,3.68,26.0,Admitted,2020,623
17,4,332.0,83.0,3.13,9.0,Rejected,2020,624
17,4,314.0,71.0,3.96,14.0,Rejected,2020,625
17,4,268.0,80.0,2.78,24.0,Admitted,2018,626
17,4,306.0,100.0,2.43,49.0,Rejected,2022,627
17,4,333.0,95.0,2.97,19.0,Admitted,2018,628
17,4,306.0,66.0,3.62,6.0,Rejected,2021,629
17,4,335.0,89.0,,,Rejected,2020,630
17,4,340.0,81.0,,24.0,Rejected,2018,631
17,4,273.0,97.0,2.21,39.0,Admitted,2022,632
17,4,340.0,120.0,4.0,103.0,Rejected,2021,633
17,4,264.0,119.0,2.6,2.0,Rejected,2021,634
17,4,295.0,110.0,3.16,28.0,Rejected,2023,635
17,4,310.0,118.0,3.84,32.0,Rejected,2019,636
17,4,340.0,120.0,4.0,100.0,Rejected,2019,637
17,4,292.0,91.0,2.73,20.0,Admitted,2020,638
17,4,274.0,89.0,2.84,44.0,Admitted,2022,639
17,4,280.0,81.0,3.81,18.0,Admitted,2021,640
17,4,340.0,120.0,4.0,117.0,Admitted,2019,641
17,4,276.0,115.0,3.17,,Rejected,2018,642
17,4,152.0,142.0,4.66,-10.0,Rejected,2020,643
17,4,303.0,73.0,2.69,12.0,Rejected,2021,644
17,4,265.0,117.0,3.08,51.0,Rejected,2022,645
17,4,315.0,71.0,3.54,59.0,Rejected,2022,646
17,4,339.0,92.0,3.46,15.0,Admitted,2018,647
18,4,277.0,111.0,3.05,50.0,Rejected,2020,648
18,4,291.0,97.0,,59.0,Admitted,2023,649
18,4,267.0,61.0,2.02,25.0,Rejected,2023,650
18,4,,,4.0,,Admitted,2019,651
18,4,269.0,71.0,3.11,35.0,Rejected,2023,652
18,4,319.0,96.0,3.38,10.0,Rejected,2021,653
18,4,261.0,87.0,,23.0,Admitted,2019,654
18,4,298.0,119.0,3.08,12.0,Rejected,2023,655
18,4,298.0,96.0,2.23,32.0,Admitted,2018,656
18,4,291.0,62.0,3.47,,Admitted,2023,657
18,4,270.0,77.0,2.71,24.0,Rejected,2022,658
18,4,,60.0,3.79,59.0,Rejected,2023,659
18,4,307.0,60.0,,3.0,Rejected,2021,660
18,4,327.0,,2.97,40.0,Admitted,2021,661
18,4,328.0,91.0,3.48,21.0,Rejected,2019,662
18,4,299.0,104.0,3.17,41.0,Rejected,2021,663
18,4,298.0,107.0,3.63,43.0,Admitted,2022,664
18,4,328.0,111.0,,,Rejected,2018,665
18,4,276.0,104.0,2.84,31.0,Rejected,2021,666
18,4,282.0,77.0,,34.0,Admitted,2018,667
18,4,316.0,94.0,3.84,27.0,Admitted,2020,668
18,4,,107.0,,10.0,Rejected,2023,669
18,4,264.0,102.0,3.57,58.0,Rejected,2019,670
18,4,291.0,104.0,2.94,20.0,Admitted,2021,671
18,4,201.0,131.0,4.94,-11.0,Admitted,2018,672
18,4,271.0,92.0,2.69,10.0,Admitted,2023,673
18,4,,64.0,3.67,23.0,Rejected,2022,674
18,4,283.0,,2.85,,Admitted,2021,675
18,4,308.0,64.0,2.55,31.0,Admitted,2023,676
18,4,321.0,67.0,3.33,36.0,Rejected,2023,677
18,4,265.0,104.0,3.21,,Rejected,2021,678
19,5,305.0,118.0,3.88,56.0,Admitted,2023,679
19,5,309.0,77.0,3.13,21.0,Rejected,2021,680
19,5,276.0,66.0,,32.0,Admitted,2021,681
19,5,333.0,109.0,2.57,46.0,Admitted,2021,682
19,5,260.0,75.0,2.22,20.0,Rejected,2018,683
19,5,311.0,89.0,2.02,27.0,Admitted,2018,684
19,5,270.0,90.0,,33.0,Rejected,2019,685
19,5,299.0,86.0,2.81,42.0,Rejected,2023,686
19,5,266.0,112.0,2.65,60.0,Rejected,2018,687
19,5,200.0,137.0,4.76,-9.0,Rejected,2021,688
19,5,334.0,102.0,,35.0,Admitted,2023,689
19,5,315.0,115.0,2.17,31.0,Admitted,2021,690
19,5,282.0,92.0,3.27,7.0,Rejected,2018,691
19,5,320.0,110.0,2.7,28.0,Rejected,2022,692
19,5,,97.0,3.48,11.0,Rejected,2021,693
19,5,266.0,,2.56,1.0,Admitted,2021,694
19,5,,105.0,3.76,31.0,Admitted,2019,695
19,5,295.0,96.0,2.5,16.0,Rejected,2023,696
19,5,271.0,89.0,2.4,37.0,Admitted,2018,697
19,5,300.0,93.0,3.2,13.0,Admitted,2020,698
19,5,,150.0,4.99,-11.0,Rejected,2020,699
19,5,273.0,119.0,,40.0,Rejected,2023,700
19,5,,94.0,3.69,0.0,Admitted,2019,701
19,5,303.0,71.0,3.72,26.0,Admitted,2019,702
19,5,280.0,84.0,2.79,46.0,Admitted,2021,703
19,5,319.0,114.0,2.94,31.0,Admitted,2022,704
19,5,282.0,82.0,2.03,,Admitted,2019,705
19,5,331.0,84.0,2.81,,Rejected,2022,706
19,5,330.0,91.0,3.76,44.0,Rejected,2020,707
19,5,274.0,77.0,2.12,29.0,Admitted,2023,708
19,5,,113.0,3.55,3.0,Admitted,2023,709
19,5,,142.0,4.88,-9.0,Admitted,2018,710
19,5,315.0,96.0,3.57,,Admitted,2022,711
19,5,276.0,84.0,,17.0,Rejected,2021,712
19,5,310.0,,3.82,19.0,Admitted,2019,713
19,5,335.0,87.0,3.94,40.0,Rejected,2018,714
19,5,268.0,94.0,2.82,21.0,Admitted,2019,715
19,5,288.0,80.0,2.32,26.0,Rejected,2018,716
19,5,260.0,100.0,2.83,21.0,Rejected,2021,717
19,5,315.0,106.0,2.22,55.0,Admitted,2022,718
19,5,316.0,75.0,3.45,,Rejected,2018,719
19,5,273.0,,3.15,11.0,Rejected,2022,720
20,5,298.0,90.0,2.71,42.0,Rejected,2018,721
20,5,306.0,95.0,3.51,59.0,Rejected,2022,722
20,5,310.0,84.0,3.35,27.0,Admitted,2021,723
20,5,273.0,99.0,3.92,52.0,Admitted,2020,724
20,5,325.0,65.0,3.17,56.0,Rejected,2020,725
20,5,,112.0,2.22,55.0,Admitted,2018,726
20,5,299.0,74.0,2.69,,Admitted,2020,727
20,5,260.0,108.0,2.12,44.0,Rejected,2021,728
20,5,248.0,132.0,4.4,-7.0,Rejected,2018,729
20,5,108.0,144.0,,,Admitted,2022,730
20,5,313.0,82.0,3.85,32.0,Rejected,2019,731
20,5,273.0,92.0,2.61,13.0,Admitted,2019,732
20,5,291.0,,3.64,49.0,Admitted,2023,733
20,5,302.0,119.0,2.78,39.0,Rejected,2018,734
20,5,335.0,120.0,3.83,44.0,Admitted,2020,735
20,5,336.0,87.0,3.51,9.0,Rejected,2020,736
20,5,327.0,119.0,2.21,25.0,Admitted,2020,737
20,5,340.0,120.0,4.0,114.0,Rejected,2021,738
20,5,314.0,117.0,2.48,41.0,Admitted,2019,739
20,5,269.0,,,8.0,Admitted,2018,740
20,5,307.0,72.0,3.77,13.0,Rejected,2019,741
20,5,283.0,120.0,3.96,25.0,Admitted,2022,742
20,5,273.0,62.0,,12.0,Admitted,2021,743
20,5,296.0,73.0,2.01,9.0,Rejected,2018,744
20,5,338.0,,2.84,22.0,Admitted,2018,745
20,5,287.0,120.0,3.66,33.0,Rejected,2023,746
20,5,280.0,117.0,3.76,10.0,Rejected,2019,747
20,5,294.0,80.0,3.15,36.0,Admitted,2018,748
20,5,275.0,93.0,2.64,16.0,Rejected,2023,749
20,5,339.0,93.0,2.5,37.0,Admitted,2020,750
20,5,,109.0,,34.0,Rejected,2019,751
20,5,290.0,68.0,2.54,,Rejected,2020,752
20,5,,96.0,,11.0,Admitted,2019,753
20,5,299.0,78.0,2.02,,Rejected,2021,754
20,5,332.0,65.0,3.25,56.0,Rejected,2023,755
20,5,340.0,120.0,4.0,97.0,Rejected,2020,756
20,5,267.0,95.0,,,Admitted,2018,757
20,5,334.0,111.0,2.93,,Rejected,2020,758
20,5,267.0,95.0,3.06,49.0,Admitted,2020,759
20,5,278.0,91.0,,1.0,Rejected,2022,760
20,5,315.0,93.0,2.16,49.0,Rejected,2023,761
20,5,,118.0,3.07,50.0,Admitted,2018,762
20,5,,66.0,3.14,28.0,Admitted,2022,763
20,5,313.0,115.0,3.0,26.0,Admitted,2018,764
20,5,299.0,99.0,2.91,23.0,Rejected,2018,765
20,5,306.0,72.0,3.3,23.0,Rejected,2018,766
20,5,312.0,68.0,3.8,27.0,Admitted,2022,767
20,5,275.0,,,33.0,Rejected,2020,768
20,5,271.0,,3.69,10.0,Rejected,2023,769
20,5,297.0,68.0,3.21,30.0,Admitted,2019,770
21,5,267.0,63.0,3.38,15.0,Admitted,2018,771
21,5,337.0,76.0,3.4,18.0,Admitted,2022,772
21,5,148.0,135.0,4.85,-6.0,Admitted,2018,773
21,5,304.0,75.0,,4.0,Rejected,2022,774
21,5,334.0,115.0,2.52,2.0,Rejected,2018,775
21,5,286.0,115.0,3.18,13.0,Admitted,2018,776
21,5,329.0,105.0,3.25,35.0,Rejected,2022,777
21,5,331.0,120.0,3.94,30.0,Admitted,2020,778
21,5,,78.0,3.31,43.0,Admitted,2018,779
21,5,293.0,110.0,3.84,29.0,Admitted,2021,780
21,5,340.0,120.0,4.0,93.0,Admitted,2019,781
21,5,321.0,77.0,3.04,25.0,Rejected,2018,782
21,5,338.0,99.0,,22.0,Admitted,2021,783
21,5,340.0,,,55.0,Rejected,2020,784
21,5,276.0,68.0,3.83,15.0,Admitted,2020,785
21,5,292.0,76.0,2.6,33.0,Rejected,2020,786
21,5,291.0,67.0,,31.0,Rejected,2020,787
21,5,332.0,100.0,3.65,44.0,Admitted,2021,788
21,5,336.0,86.0,2.97,51.0,Rejected,2019,789
21,5,298.0,71.0,3.36,2.0,Admitted,2023,790
21,5,,100.0,2.32,3.0,Admitted,2021,791
21,5,137.0,124.0,4.13,-7.0,Rejected,2023,792
21,5,323.0,94.0,3.97,,Admitted,2022,793
21,5,284.0,,3.97,8.0,Rejected,2021,794
21,5,330.0,61.0,3.17,52.0,Rejected,2023,795
21,5,315.0,91.0,3.99,,Admitted,2021,796
21,5,267.0,109.0,2.46,12.0,Admitted,2022,797
21,5,314.0,107.0,,57.0,Admitted,2018,798
21,5,282.0,73.0,2.35,7.0,Rejected,2020,799
21,5,,137.0,4.35,-7.0,Admitted,2021,800
21,5,311.0,111.0,,46.0,Rejected,2019,801
21,5,337.0,82.0,3.67,40.0,Admitted,2022,802
21,5,314.0,101.0,2.84,23.0,Admitted,2018,803
21,5,284.0,71.0,2.43,55.0,Admitted,2023,804
21,5,294.0,114.0,,21.0,Rejected,2021,805
21,5,264.0,,,2.0,Rejected,2018,806
21,5,304.0,112.0,3.28,41.0,Rejected,2022,807
21,5,321.0,111.0,2.25,41.0,Rejected,2020,808
22,5,304.0,112.0,2.72,,Rejected,2020,809
22,5,339.0,92.0,,48.0,Rejected,2022,810
22,5,307.0,65.0,2.95,37.0,Rejected,2021,811
22,5,277.0,108.0,,23.0,Rejected,2020,812
22,5,270.0,64.0,3.92,14.0,Admitted,2018,813
22,5,317.0,78.0,3.57,35.0,Admitted,2018,814
22,5,,74.0,2.67,41.0,Admitted,2022,815
22,5,299.0,70.0,2.33,60.0,Admitted,2019,816
22,5,306.0,80.0,3.77,50.0,Admitted,2019,817
22,5,335.0,92.0,3.05,24.0,Rejected,2022,818
22,5,285.0,93.0,3.23,47.0,Admitted,2019,819
22,5,268.0,80.0,2.78,,Admitted,2018,820
22,5,286.0,119.0,2.98,4.0,Rejected,2023,821
22,5,340.0,120.0,4.0,,Admitted,2020,822
22,5,,64.0,2.35,23.0,Admitted,2021,823
22,5,281.0,83.0,3.77,0.0,Rejected,2019,824
22,5,310.0,101.0,2.61,3.0,Admitted,2019,825
22,5,340.0,120.0,4.0,105.0,Rejected,2021,826
22,5,293.0,72.0,3.27,59.0,Rejected,2018,827
22,5,333.0,85.0,2.24,48.0,Rejected,2020,828
22,5,286.0,69.0,3.78,1.0,Rejected,2021,829
22,5,315.0,80.0,2.91,55.0,Admitted,2023,830
22,5,289.0,91.0,3.23,13.0,Admitted,2019,831
22,5,286.0,98.0,2.87,6.0,Rejected,2019,832
22,5,283.0,82.0,2.98,36.0,Rejected,2021,833
22,5,275.0,,2.83,59.0,Rejected,2021,834
22,5,340.0,120.0,,75.0,Rejected,2022,835
22,5,319.0,63.0,2.15,33.0,Rejected,2022,836
22,5,287.0,,3.94,13.0,Rejected,2018,837
22,5,174.0,142.0,4.2,-7.0,Rejected,2020,838
22,5,302.0,73.0,2.93,50.0,Rejected,2021,839
22,5,270.0,63.0,,3.0,Rejected,2023,840
22,5,312.0,93.0,2.81,3.0,Admitted,2022,841
22,5,316.0,84.0,3.19,34.0,Rejected,2019,842
22,5,,113.0,2.24,41.0,Rejected,2020,843
22,5,336.0,114.0,,27.0,Admitted,2023,844
23,6,281.0,115.0,3.08,22.0,Admitted,2018,845
23,6,294.0,90.0,,20.0,Admitted,2019,846
23,6,334.0,106.0,3.15,33.0,Admitted,2023,847
23,6,,72.0,3.79,42.0,Admitted,2020,848
23,6,328.0,94.0,3.88,14.0,Admitted,2019,849
23,6,338.0,117.0,2.41,34.0,Admitted,2022,850
23,6,,69.0,3.2,3.0,Rejected,2021,851
23,6,334.0,85.0,2.03,29.0,Rejected,2020,852
23,6,328.0,92.0,3.62,18.0,Admitted,2018,853
23,6,,71.0,2.06,6.0,Admitted,2023,854
23,6,328.0,80.0,2.45,9.0,Rejected,2023,855
23,6,300.0,81.0,2.99,38.0,Admitted,2022,856
23,6,322.0,90.0,3.59,11.0,Admitted,2022,857
23,6,313.0,,2.05,45.0,Rejected,2018,858
23,6,334.0,114.0,,40.0,Admitted,2023,859
23,6,286.0,84.0,,27.0,Admitted,2023,860
23,6,309.0,105.0,3.24,21.0,Rejected,2018,861
23,6,314.0,79.0,3.07,40.0,Rejected,2021,862
23,6,263.0,,3.1,1.0,Rejected,2019,863
23,6,327.0,74.0,2.86,28.0,Rejected,2020,864
23,6,312.0,83.0,3.23,19.0,Admitted,2019,865
23,6,332.0,83.0,2.12,23.0,Rejected,2021,866
23,6,287.0,,,46.0,Admitted,2021,867
23,6,264.0,105.0,2.77,,Rejected,2021,868
23,6,273.0,100.0,3.56,44.0,Admitted,2019,869
23,6,336.0,66.0,3.95,49.0,Admitted,2023,870
23,6,260.0,92.0,2.66,17.0,Rejected,2018,871
23,6,286.0,111.0,2.82,14.0,Admitted,2021,872
23,6,,69.0,3.35,29.0,Admitted,2020,873
23,6,287.0,75.0,3.12,29.0,Rejected,2018,874
23,6,331.0,72.0,2.5,2.0,Rejected,2023,875
23,6,286.0,90.0,3.23,44.0,Rejected,2023,876
23,6,274.0,106.0,,52.0,Rejected,2021,877
23,6,284.0,71.0,2.89,,Rejected,2020,878
23,6,298.0,78.0,2.82,4.0,Admitted,2020,879
23,6,323.0,117.0,2.75,36.0,Rejected,2021,880
23,6,306.0,,2.05,53.0,Admitted,2019,881
23,6,301.0,90.0,3.94,50.0,Rejected,2019,882
24,6,313.0,120.0,2.58,24.0,Admitted,2020,883
24,6,279.0,,3.79,43.0,Admitted,2020,884
24,6,340.0,,4.0,105.0,Admitted,2023,885
24,6,337.0,88.0,2.25,0.0,Rejected,2020,886
24,6,299.0,,,28.0,Rejected,2019,887
24,6,288.0,120.0,,8.0,Admitted,2020,888
24,6,286.0,85.0,3.17,54.0,Admitted,2022,889
24,6,302.0,90.0,3.78,33.0,Admitted,2023,890
24,6,282.0,94.0,2.23,19.0,Rejected,2018,891
24,6,273.0,89.0,2.19,59.0,Rejected,2021,892
24,6,180.0,134.0,4.96,-5.0,Admitted,2020,893
24,6,267.0,103.0,3.92,,Admitted,2019,894
24,6,141.0,134.0,4.33,-1.0,Rejected,2018,895
24,6,330.0,97.0,3.1,43.0,Admitted,2023,896
24,6,307.0,85.0,2.98,60.0,Admitted,2018,897
24,6,308.0,68.0,3.66,28.0,Rejected,2023,898
24,6,273.0,78.0,2.91,46.0,Rejected,2018,899
24,6,334.0,67.0,2.1,,Rejected,2018,900
24,6,318.0,65.0,2.98,29.0,Rejected,2023,901
24,6,270.0,115.0,3.9,3.0,Admitted,2019,902
24,6,260.0,97.0,2.23,31.0,Rejected,2019,903
24,6,264.0,97.0,,29.0,Admitted,2020,904
24,6,297.0,,2.66,40.0,Admitted,2023,905
24,6,279.0,105.0,3.31,58.0,Rejected,2019,906
24,6,322.0,85.0,2.56,23.0,Rejected,2023,907
24,6,314.0,83.0,3.59,20.0,Admitted,2023,908
24,6,,71.0,3.01,44.0,Admitted,2020,909
25,6,340.0,120.0,4.0,90.0,Rejected,2022,910
25,6,196.0,142.0,4.29,-8.0,Admitted,2021,911
25,6,270.0,96.0,3.51,48.0,Admitted,2022,912
25,6,340.0,120.0,4.0,84.0,Rejected,2023,913
25,6,312.0,75.0,3.0,42.0,Rejected,2023,914
25,6,264.0,120.0,2.58,6.0,Rejected,2020,915
25,6,337.0,113.0,2.11,2.0,Admitted,2023,916
25,6,336.0,80.0,3.97,9.0,Rejected,2022,917
25,6,180.0,,4.93,-5.0,Rejected,2020,918
25,6,286.0,110.0,3.12,59.0,Rejected,2022,919
25,6,333.0,84.0,2.64,,Rejected,2020,920
25,6,331.0,111.0,2.43,58.0,Rejected,2019,921
25,6,337.0,83.0,3.47,3.0,Rejected,2023,922
25,6,323.0,89.0,2.02,14.0,Admitted,2022,923
25,6,328.0,,3.14,,Rejected,2018,924
25,6,305.0,117.0,3.46,33.0,Rejected,2023,925
25,6,321.0,66.0,,5.0,Admitted,2023,926
25,6,311.0,112.0,3.01,10.0,Rejected,2022,927
25,6,300.0,67.0,2.7,1.0,Admitted,2020,928
25,6,292.0,120.0,2.43,3.0,Admitted,2021,929
25,6,305.0,96.0,2.53,55.0,Admitted,2021,930
25,6,319.0,85.0,,5.0,Admitted,2021,931
25,6,335.0,94.0,,26.0,Admitted,2018,932
25,6,267.0,,2.46,12.0,Rejected,2021,933
25,6,269.0,,2.19,39.0,Admitted,2020,934
25,6,,65.0,,19.0,Admitted,2021,935
25,6,299.0,,3.4,16.0,Admitted,2020,936
25,6,147.0,143.0,4.6,-9.0,Rejected,2018,937
25,6,332.0,105.0,3.59,,Rejected,2022,938
25,6,267.0,68.0,3.84,24.0,Rejected,2020,939
25,6,332.0,66.0,3.01,36.0,Admitted,2023,940
25,6,308.0,75.0,2.47,25.0,Admitted,2022,941
25,6,340.0,120.0,4.0,77.0,Rejected,2022,942
26,6,271.0,119.0,3.63,8.0,Admitted,2022,943
26,6,290.0,61.0,,26.0,Admitted,2019,944
26,6,340.0,120.0,4.0,98.0,Rejected,2022,945
26,6,174.0,145.0,4.66,-2.0,Admitted,2023,946
26,6,,82.0,2.07,1.0,Admitted,2018,947
26,6,132.0,143.0,4.61,-10.0,Admitted,2022,948
26,6,305.0,82.0,3.06,24.0,Rejected,2023,949
26,6,289.0,76.0,2.53,41.0,Rejected,2021,950
26,6,115.0,146.0,4.35,-10.0,Rejected,2023,951
26,6,313.0,75.0,3.78,39.0,Admitted,2023,952
26,6,323.0,73.0,2.12,17.0,Rejected,2023,953
26,6,332.0,118.0,2.7,,Rejected,2020,954
26,6,329.0,61.0,2.33,,Admitted,2021,955
26,6,287.0,101.0,2.68,7.0,Rejected,2018,956
26,6,,105.0,,46.0,Admitted,2019,957
26,6,294.0,,2.5,60.0,Admitted,2023,958
26,6,,83.0,3.62,30.0,Admitted,2019,959
26,6,,70.0,3.28,54.0,Admitted,2021,960
26,6,295.0,97.0,3.16,52.0,Admitted,2021,961
26,6,323.0,69.0,2.84,31.0,Admitted,2018,962
26,6,280.0,60.0,2.21,21.0,Admitted,2019,963
26,6,320.0,83.0,3.16,34.0,Admitted,2020,964
26,6,340.0,120.0,,106.0,Rejected,2023,965
26,6,340.0,75.0,3.21,23.0,Admitted,2020,966
26,6,304.0,110.0,3.24,43.0,Rejected,2018,967
26,6,282.0,,2.55,18.0,Admitted,2023,968
26,6,301.0,93.0,2.64,9.0,Rejected,2021,969
